both,category_noun_candidate,category_noun,cat_both_left_frac,cat_both_right_frac
273,сыворотка,крем-баттер,0.04630257801899593,0.08012914587613737
90,сыворотка,крем-суфле,0.0500277932184547,0.026416201937188143
478,маска,сыворотка,0.1402993836219548,0.09857702619096721
84,кондиционер,обертывание,0.014547973675095255,0.0498812351543943
149,обертывание,шампунь,0.05461876832844575,0.0258053342570142
286,маска,обертывание,0.04953238656044337,0.058981233243967826
126,кондиционер,крем-баттер,0.021370420624151967,0.07482185273159145
45,кондиционер,крем-суфле,0.02501389660922735,0.02672209026128266
453,кондиционер,маска,0.09342132398432666,0.2690023752969121
205,крем-баттер,шампунь,0.07514662756598241,0.03476933514246947
72,крем-суфле,шампунь,0.026392961876832845,0.040022234574763754
752,маска,шампунь,0.2756598240469208,0.15508352237574757
169,крем-баттер,крем-суфле,0.09394107837687604,0.028663500678426053
530,маска,крем-баттер,0.08989145183175033,0.10930088678077954
168,маска,крем-суфле,0.0933852140077821,0.034646318828624456
129,антицеллюлитная,спрей,0.047496318114874814,0.10849453322119428
87,обертывание-гель,коробка,0.014089068825910931,0.18471337579617833
468,крем-баттер,бальзам,0.10751206064782909,0.07937584803256445
1220,крем-баттер,коробка,0.19757085020242915,0.20691994572591588
402,масло,спрей,0.1480117820324006,0.06633663366336634
94,пакет,спрей,0.03460972017673049,0.05133806663025669
126,антицеллюлитная,масло,0.020792079207920793,0.10597140454163162
46,обертывание-гель,масло,0.007590759075907591,0.09766454352441614
187,штаны,масло,0.03085808580858086,0.10710194730813287
89,крем,антицеллюлитная,0.07485281749369217,0.014650205761316872
85,крем-баттер,антицеллюлитная,0.07148864592094197,0.014416553595658074
141,сумка-шоппер,штаны,0.08075601374570447,0.07908020190689849
396,обертывание,крем,0.06518518518518518,0.0685833044683062
23,пакет,обертывание-гель,0.04883227176220807,0.012561441835062807
31,обертывание-гель,крем,0.005102880658436214,0.06581740976645435
38,обертывание-гель,крем-баттер,0.006445047489823609,0.08067940552016985
624,крем-баттер,крем,0.10271604938271604,0.10583446404341927
114,крем-баттер,штаны,0.06529209621993128,0.019335142469470826
647,маска,крем,0.10650205761316872,0.1334295731078573
519,масло,гель,0.09488117001828153,0.08564356435643565
846,коробка,гель,0.1546617915904936,0.13700404858299595
146,бальзам,крем-суфле,0.0811561978877154,0.03354008729611762
168,щетка,гель,0.030712979890310785,0.10880829015544041
54,пакет,щетка,0.034974093264248704,0.02949208083014746
249,щетка,коробка,0.040323886639676114,0.16126943005181346
37,масло-хайлайтер,гель,0.006764168190127971,0.09893048128342247
144,скраб,масло-хайлайтер,0.3850267379679144,0.007625906900386591
506,лосьон,гель,0.09250457038391224,0.16212752322973406
43,маска-лифтинг,лосьон,0.013777635373277796,0.039925719591457756
65,щетка,антицеллюлитная,0.054667788057190914,0.04209844559585492
12,обертывание-гель,щетка,0.007772020725388601,0.025477707006369428
99,щетка,штаны,0.05670103092783505,0.06411917098445596
112,кондиционер,бальзам,0.0257293820353779,0.0665083135391924
102,пакет,сыворотка,0.029938362195479896,0.05570726379027854
15,саше,крем,0.0024691358024691358,0.048859934853420196
190,маска-лифтинг,сумка-шоппер,0.1065619742007852,0.1764159702878366
549,крем-баттер,гель,0.1003656307129799,0.09311397557666215
43,кондиционер,пакет,0.023484434735117424,0.02553444180522565
21,бронзатор,сыворотка-сияние,0.03403565640194489,0.05483028720626632
63,бронзатор,коробка,0.010202429149797571,0.16449086161879894
43,бронзатор,крем-баттер,0.007293080054274084,0.1122715404699739
2,бронзатор,саше,0.006514657980456026,0.005221932114882507
25,пакет,сыворотка-сияние,0.04051863857374392,0.013653741125068269
109,коробка,сыворотка-сияние,0.1766612641815235,0.017651821862348177
59,крем-баттер,сыворотка-сияние,0.09562398703403566,0.010006784260515603
8,саше,сыворотка-сияние,0.012965964343598054,0.026058631921824105
193,скраб,сыворотка-сияние,0.31280388978930307,0.010220833553990361
47,маска-лифтинг,пенка-баланс,0.08159722222222222,0.0436397400185701
349,коробка,крем-суфле,0.19399666481378544,0.05651821862348178
46,пакет,крем-суфле,0.02556976097832129,0.025122883670125613
10,пакеты,щетка,0.006476683937823834,0.041666666666666664
1462,маска,скраб,0.07742413811364719,0.30150546504433906
482,сыворотка,крем,0.07934156378600823,0.14147343704138537
195,сыворотка,пенка,0.15738498789346247,0.057235104197240975
283,скраб,тоник,0.21603053435114503,0.014987025366731981
335,скраб,пенка,0.27037933817594834,0.017740825080760473
3,мицеллярная,масло,0.0004950495049504951,0.375
62,щетка,крем-суфле,0.03446359088382435,0.04015544041450777
12,сыворотка,саше,0.03908794788273615,0.0035221602582917524
125,маска,пакет,0.06826870562534135,0.025778511033202722
859,маска,коробка,0.1391093117408907,0.1771499278201691
72,обертывание,тоник,0.0549618320610687,0.012469691721510218
15,пакеты,крем,0.0024691358024691358,0.0625
67,масло,сыворотка-сияние,0.1085899513776337,0.011056105610561057
137,маска-лифтинг,масло,0.02260726072607261,0.12720519962859797
19,штаны,сыворотка-сияние,0.03079416531604538,0.010882016036655211
86,маска-лифтинг,сыворотка-сияние,0.1393841166936791,0.07985143918291551
88,щетка,бальзам,0.02021594302779692,0.05699481865284974
61,лосьон,крем-суфле,0.0339077265147304,0.019545017622556872
218,лосьон,бальзам,0.05008040431886056,0.06984940724126883
22,антицеллюлитная,сыворотка-сияние,0.03565640194489465,0.018502943650126155
200,бальзам,шампунь,0.07331378299120235,0.04594532506317482
212,кондиционер,крем,0.03489711934156379,0.12589073634204276
6,кондиционер,саше,0.019543973941368076,0.0035629453681710215
402,крем,шампунь,0.14736070381231672,0.06617283950617284
11,саше,шампунь,0.004032258064516129,0.035830618892508145
17,маска,саше,0.05537459283387622,0.00350587750051557
215,щетка,масло,0.03547854785478548,0.13924870466321243
83,бальзам,антицеллюлитная,0.06980656013456686,0.01906730990121755
71,флюид,спрей,0.02614138438880707,0.0787139689578714
45,пенка-баланс,спрей,0.016568483063328424,0.078125
57,сыворотка,антицеллюлитная,0.0479394449116905,0.016730261226885822
17,флюид,антицеллюлитная,0.014297729184188394,0.018847006651884702
10,пенка-баланс,антицеллюлитная,0.008410428931875526,0.017361111111111112
63,флюид,сумка-шоппер,0.035333707234997194,0.06984478935698447
195,флюид,скраб,0.010326748927606842,0.21618625277161863
138,скраб,пенка-баланс,0.23958333333333334,0.007308160779537149
440,кондиционер,скраб,0.023301382195625695,0.26128266033254155
349,сыворотка,масло,0.05759075907590759,0.10243616084531847
102,тоник,масло,0.016831683168316833,0.07786259541984733
122,сумка-шоппер,тоник,0.09312977099236641,0.06842400448681997
473,сыворотка,коробка,0.07659919028340081,0.13883181684766657
92,крем-баттер,тоник,0.07022900763358779,0.015603799185888738
32,масло-хайлайтер,спрей,0.011782032400589101,0.0855614973262032
106,маска-лифтинг,спрей,0.0390279823269514,0.09842154131847725
2,саше,масло-хайлайтер,0.0053475935828877,0.006514657980456026
10,маска-лифтинг,масло-хайлайтер,0.026737967914438502,0.009285051067780872
204,щетка,крем,0.03358024691358025,0.13212435233160622
47,мицелярная,коробка,0.007611336032388664,0.15824915824915825
32,мицелярная,бальзам,0.007351252010107972,0.10774410774410774
47,пенка-баланс,бальзам,0.010797151389846084,0.08159722222222222
79,тоник,спрей,0.029086892488954345,0.06030534351145038
177,пакет,лосьон,0.05671259211791092,0.09666848716548335
69,лосьон,тоник,0.05267175572519084,0.022108298622236462
95,маска,тоник,0.07251908396946564,0.01959166838523407
291,маска,лосьон,0.09323934636334508,0.06001237368529594
5,саше,щетка,0.003238341968911917,0.016286644951140065
36,бронзатор,бальзам,0.008270158511371467,0.09399477806788512
50,бронзатор,гель,0.009140767824497258,0.13054830287206268
42,сумка-шоппер,масло-хайлайтер,0.11229946524064172,0.023555804823331465
36,обертывание,масло-хайлайтер,0.0962566844919786,0.006234845860755109
12,пакет,масло-хайлайтер,0.03208556149732621,0.006553795740032769
53,крем-баттер,масло-хайлайтер,0.14171122994652408,0.008989145183175035
96,пенка-баланс,коробка,0.015546558704453442,0.16666666666666666
108,маска,штаны,0.061855670103092786,0.02227263353268715
121,маска-лифтинг,маска,0.024953598680140236,0.11234911792014857
657,маска,масло,0.10841584158415841,0.1354918539905135
102,маска-лифтинг,сыворотка,0.029938362195479896,0.0947075208913649
66,пакет,шампунь,0.024193548387096774,0.03604587657018023
41,маска-лифтинг,шампунь,0.015029325513196481,0.03806870937790158
11,криомасло,сыворотка-сияние,0.017828200972447326,0.015895953757225433
84,криомасло,масло,0.013861386138613862,0.12138728323699421
96,криомасло,коробка,0.015546558704453442,0.13872832369942195
54,крем-баттер,криомасло,0.07803468208092486,0.009158751696065129
75,пенка,спрей,0.027614138438880706,0.06053268765133172
63,сумка-шоппер,пенка,0.05084745762711865,0.035333707234997194
73,обертывание,пенка,0.058918482647296204,0.012642881884308971
115,крем-баттер,пенка,0.09281678773204197,0.019504748982360924
30,пакет,пенка-баланс,0.052083333333333336,0.016384489350081924
313,масло,шампунь,0.11473607038123167,0.05165016501650165
36,кондиционер,тоник,0.02748091603053435,0.021377672209026127
66,тоник,шампунь,0.024193548387096774,0.050381679389312976
27,тоник,крем-суфле,0.01500833796553641,0.020610687022900764
86,кондиционер,флюид,0.09534368070953436,0.0510688836104513
114,флюид,шампунь,0.041788856304985335,0.12638580931263857
23,флюид,крем-суфле,0.012784880489160644,0.025498891352549888
19,кондиционер,пенка-баланс,0.03298611111111111,0.011282660332541567
35,пенка-баланс,шампунь,0.012829912023460411,0.06076388888888889
708,скраб,шампунь,0.2595307917888563,0.037494042260234076
16,пенка-баланс,крем-суфле,0.008893829905503057,0.027777777777777776
75,маска,антицеллюлитная,0.06307821698906645,0.015467106619921633
35,маска-лифтинг,антицеллюлитная,0.02943650126156434,0.032497678737233054
106,сумка-шоппер,сыворотка-сияние,0.17179902755267423,0.05945036455412227
44,обертывание,сыворотка-сияние,0.0713128038897893,0.007620367163145133
53,маска,сыворотка-сияние,0.08589951377633712,0.010930088678077954
139,лосьон,спрей,0.05117820324005891,0.04453700736943288
257,сыворотка,бальзам,0.05903974270617965,0.07543293219841503
37,мицелярная,масло,0.006105610561056105,0.12457912457912458
117,крем,сыворотка-сияние,0.18962722852512157,0.01925925925925926
81,щетка,спрей,0.029823269513991165,0.052461139896373056
150,маска-лифтинг,крем-баттер,0.025440976933514246,0.1392757660167131
30,маска-лифтинг,щетка,0.019430051813471502,0.027855153203342618
1,маска,мицеллярная,0.125,0.00020622808826562179
8,сумка-шопер,антицеллюлитная,0.00672834314550042,0.21052631578947367
3,сумка-шопер,штаны,0.001718213058419244,0.07894736842105263
23,мицелярная,крем-баттер,0.0039009497964721846,0.07744107744107744
24,лосьон,сыворотка-сияние,0.03889789303079417,0.00768984299903877
31,пакет,криомасло,0.044797687861271675,0.016930638995084655
20,тоник,антицеллюлитная,0.01682085786375105,0.015267175572519083
47,сыворотка,штаны,0.026918671248568157,0.013795127678309363
36,флюид,обертывание,0.006234845860755109,0.03991130820399113
11,флюид,штаны,0.006300114547537228,0.012195121951219513
65,флюид,крем-баттер,0.011024423337856174,0.07206208425720621
373,сумка-шоппер,гель,0.06819012797074954,0.20919798093101513
139,крем-суфле,гель,0.025411334552102375,0.07726514730405781
439,маска,гель,0.08025594149908592,0.09053413074860796
49,сумка-шоппер,криомасло,0.0708092485549133,0.027481772293886708
146,маска,флюид,0.16186252771618626,0.03010930088678078
24,маска-лифтинг,флюид,0.026607538802660754,0.022284122562674095
225,обертывание,криомасло,0.32514450867052025,0.038967786629719434
286,скраб,криомасло,0.41329479768786126,0.015145898427156702
5,сыворотка,сумка-шопер,0.13157894736842105,0.0014675667742882301
7,сумка-шопер,крем-суфле,0.0038910505836575876,0.18421052631578946
7,маска-лифтинг,сумка-шопер,0.18421052631578946,0.0064995357474466105
167,крем,крем-суфле,0.09282934963868816,0.027489711934156377
37,маска-лифтинг,крем-суфле,0.02056698165647582,0.034354688950789226
93,пенка-баланс,крем,0.015308641975308642,0.16145833333333334
1,бронзатор,холодное,0.2,0.0026109660574412533
96,флюид,крем,0.01580246913580247,0.10643015521064302
17,флюид,щетка,0.011010362694300517,0.018847006651884702
26,бальзам,масло-хайлайтер,0.06951871657754011,0.005972892258212727
23,масло-хайлайтер,крем-суфле,0.012784880489160644,0.06149732620320856
1,горячее,масло,0.00016501650165016502,1.0
1,пакет,горячее,1.0,0.0005461496450027307
1,горячее,крем,0.0001646090534979424,1.0
1,маска,горячее,1.0,0.00020622808826562179
1,холодное,спрей,0.0003681885125184094,0.2
1,сумка-шоппер,холодное,0.2,0.0005608524957936063
1,крем-баттер,холодное,0.2,0.00016960651289009497
1,скраб,холодное,0.2,5.295768680824022e-05
1,маска-лифтинг,холодное,0.2,0.0009285051067780873
64,кондиционер,пенка,0.0516545601291364,0.03800475059382423
455,коробка,шампунь,0.16678885630498533,0.07368421052631578
112,пенка,шампунь,0.04105571847507331,0.0903954802259887
163,маска,пенка,0.13155770782889428,0.03361517838729635
664,лосьон,коробка,0.10753036437246964,0.21275232297340596
1050,скраб,лосьон,0.3364306312079462,0.05560557114865223
31,сыворотка,сыворотка-сияние,0.050243111831442464,0.009098914000587027
54,пенка-баланс,масло,0.00891089108910891,0.09375
369,лосьон,масло,0.06089108910891089,0.11823133611022109
50,криомасло,гель,0.009140767824497258,0.07225433526011561
6,пакеты,крем-суфле,0.0033351862145636463,0.025
67,мицелярная,скраб,0.0035481650161520947,0.2255892255892256
18,маска-лифтинг,мицелярная,0.06060606060606061,0.016713091922005572
556,крем,гель,0.1016453382084095,0.09152263374485596
81,флюид,масло,0.013366336633663366,0.08980044345898004
9,пенка-баланс,пенка,0.007263922518159807,0.015625
39,штаны,шампунь,0.014296187683284457,0.022336769759450172
31,сыворотка,криомасло,0.044797687861271675,0.009098914000587027
345,лосьон,крем,0.056790123456790124,0.11054149311118232
25,лосьон,криомасло,0.036127167630057806,0.008010253123998718
43,маска,пенка-баланс,0.07465277777777778,0.008867807795421737
2,крем-масло,антицеллюлитная,0.001682085786375105,0.01834862385321101
13,крем-масло,обертывание,0.0022514721163837893,0.11926605504587157
47,маска,криомасло,0.06791907514450866,0.009692720148484223
9,бронзатор,пенка-баланс,0.015625,0.02349869451697128
41,бронзатор,обертывание,0.007100796674748874,0.10704960835509138
6,пакеты,антицеллюлитная,0.005046257359125316,0.025
163,пенка,масло,0.0268976897689769,0.13155770782889428
5,мицелярная,криомасло,0.0072254335260115606,0.016835016835016835
26,мицелярная,лосьон,0.008330663248958666,0.08754208754208755
55,мицелярная,крем,0.00905349794238683,0.18518518518518517
48,лосьон,антицеллюлитная,0.040370058873002525,0.01537968599807754
9,пакеты,шампунь,0.0032991202346041057,0.0375
27,криомасло,спрей,0.009941089837997054,0.03901734104046243
508,крем-корсет,скраб,0.02690250489858603,0.4618181818181818
28,щетка,тоник,0.021374045801526718,0.018134715025906734
18,маска-лифтинг,криомасло,0.02601156069364162,0.016713091922005572
14,крем-суфле,сыворотка-сияние,0.022690437601296597,0.007782101167315175
36,пенка-баланс,гель,0.006581352833638025,0.0625
15,кондиционер,антицеллюлитная,0.012615643397813289,0.008907363420427554
29,бронзатор,спрей,0.010677466863033874,0.07571801566579635
38,бронзатор,крем,0.006255144032921811,0.09921671018276762
96,флюид,лосьон,0.03075937199615508,0.10643015521064302
62,бальзам,сыворотка-сияние,0.10048622366288493,0.014243050769584195
3,кондиционер,обертывание-гель,0.006369426751592357,0.0017814726840855108
9,обертывание-гель,шампунь,0.0032991202346041057,0.01910828025477707
5,саше,пенка-баланс,0.008680555555555556,0.016286644951140065
26,криомасло,крем-суфле,0.014452473596442469,0.03757225433526012
18,бронзатор,крем-суфле,0.010005558643690939,0.04699738903394256
6,бронзатор,криомасло,0.008670520231213872,0.015665796344647518
3,пакеты,криомасло,0.004335260115606936,0.0125
5,пакеты,бронзатор,0.013054830287206266,0.020833333333333332
36,пенка-баланс,сыворотка-сияние,0.05834683954619125,0.0625
58,тоник,сыворотка-сияние,0.0940032414910859,0.044274809160305344
18,бронзатор,штаны,0.010309278350515464,0.04699738903394256
22,пенка,антицеллюлитная,0.018502943650126155,0.01775625504439064
29,пенка,сыворотка-сияние,0.04700162074554295,0.023405972558514933
1,пакеты,лосьон,0.0003204101249599487,0.004166666666666667
9,кондиционер,криомасло,0.01300578034682081,0.005344418052256532
15,криомасло,шампунь,0.005498533724340176,0.02167630057803468
47,штаны,крем-суфле,0.02612562534741523,0.026918671248568157
2,мицеллярная,крем,0.0003292181069958848,0.25
1,мицеллярная,бальзам,0.00022972662531587412,0.125
1,мицеллярная,тоник,0.0007633587786259542,0.125
6,мицелярная,масло-хайлайтер,0.016042780748663103,0.020202020202020204
6,тоник,масло-хайлайтер,0.016042780748663103,0.004580152671755725
4,пенка-баланс,масло-хайлайтер,0.0106951871657754,0.006944444444444444
24,мицелярная,тоник,0.0183206106870229,0.08080808080808081
13,мицелярная,пенка-баланс,0.022569444444444444,0.04377104377104377
9,пакеты,спрей,0.0033136966126656848,0.0375
169,тоник,гель,0.030895795246800733,0.12900763358778625
13,крем-баттер,сумка-шопер,0.34210526315789475,0.0022048846675712347
9,маска,сумка-шопер,0.23684210526315788,0.001856052794390596
265,сыворотка,лосьон,0.08490868311438642,0.07778103903727619
24,обертывание-гель,бальзам,0.005513439007580979,0.050955414012738856
33,мицелярная,сыворотка,0.00968594071030232,0.1111111111111111
96,маска,щетка,0.06217616580310881,0.01979789647349969
38,крем,масло-хайлайтер,0.10160427807486631,0.006255144032921811
7,пакеты,гель,0.001279707495429616,0.029166666666666667
11,обертывание-гель,сыворотка-сияние,0.017828200972447326,0.02335456475583864
17,маска,обертывание-гель,0.036093418259023353,0.00350587750051557
10,сумка-шопер,спрей,0.003681885125184094,0.2631578947368421
4,сумка-шопер,гель,0.0007312614259597807,0.10526315789473684
3,сумка-шопер,шампунь,0.0010997067448680353,0.07894736842105263
325,шампунь,гель,0.05941499085923217,0.11913489736070382
20,кондиционер,штаны,0.011454753722794959,0.011876484560570071
17,пенка-баланс,штаны,0.009736540664375716,0.029513888888888888
16,мицелярная,пенка,0.0129136400322841,0.05387205387205387
29,антицеллюлитная,крем-суфле,0.016120066703724293,0.024390243902439025
10,обертывание-гель,крем-суфле,0.005558643690939411,0.021231422505307854
12,щетка,сыворотка-сияние,0.019448946515397084,0.007772020725388601
5,саше,криомасло,0.0072254335260115606,0.016286644951140065
2,сумка-шопер,сыворотка-сияние,0.0032414910858995136,0.05263157894736842
4,пакеты,сыворотка-сияние,0.006482982171799027,0.016666666666666666
28,мицелярная,спрей,0.010309278350515464,0.09427609427609428
16,кондиционер,мицелярная,0.05387205387205387,0.009501187648456057
28,мицелярная,шампунь,0.010263929618768328,0.09427609427609428
73,соль,антицеллюлитная,0.061396131202691336,0.023292916400765796
15,соль,обертывание-гель,0.03184713375796178,0.004786215698787492
73,соль,штаны,0.0418098510882016,0.023292916400765796
2,соль,саше,0.006514657980456026,0.0006381620931716656
1216,соль,скраб,0.06439654715882011,0.3880025526483727
236,соль,шампунь,0.08651026392961877,0.07530312699425654
76,соль,пенка,0.06133979015334948,0.024250159540523293
315,соль,крем-баттер,0.05342605156037992,0.10051052967453733
21,соль,пенка-баланс,0.036458333333333336,0.006700701978302489
25,маска-лифтинг,бронзатор,0.06527415143603134,0.02321262766945218
135,крем-корсет,сумка-шоппер,0.07571508693213685,0.12272727272727273
200,крем-корсет,обертывание,0.034638032559750606,0.18181818181818182
204,крем-корсет,коробка,0.03303643724696356,0.18545454545454546
46,крем-корсет,щетка,0.029792746113989636,0.04181818181818182
41,щетка,криомасло,0.059248554913294796,0.02655440414507772
246,соль,бальзам,0.05651274982770503,0.07849393746011486
308,соль,сумка-шоппер,0.17274256870443072,0.0982769623484365
508,соль,гель,0.09287020109689213,0.16209317166560305
29,соль,сыворотка-сияние,0.04700162074554295,0.009253350350989151
853,соль,коробка,0.13813765182186236,0.2721761327377154
380,соль,маска,0.07836667354093628,0.12125079770261646
26,соль,криомасло,0.03757225433526012,0.008296107211231652
105,соль,крем-суфле,0.058365758754863814,0.03350350989151244
185,соль,пакет,0.1010376843255052,0.059029993618379066
112,соль,спрей,0.041237113402061855,0.035737077217613274
93,соль,щетка,0.06023316062176166,0.029674537332482452
440,соль,масло,0.07260726072607261,0.14039566049776644
286,соль,крем,0.04707818930041152,0.09125717932354818
5,обертывание-гель,пенка,0.004035512510088781,0.010615711252653927
28,щетка,пенка,0.022598870056497175,0.018134715025906734
20,мицелярная,сумка-шоппер,0.011217049915872126,0.06734006734006734
11,мицелярная,сыворотка-сияние,0.017828200972447326,0.037037037037037035
17,соль,мицелярная,0.05723905723905724,0.005424377791959157
116,пенка,гель,0.02120658135283364,0.09362389023405973
7,бронзатор,щетка,0.0045336787564766836,0.018276762402088774
51,бронзатор,сумка-шоппер,0.02860347728547392,0.13315926892950392
22,флюид,сыворотка-сияние,0.03565640194489465,0.024390243902439025
41,соль,флюид,0.045454545454545456,0.013082322910019146
176,соль,обертывание,0.030481468652580532,0.05615826419910657
4,пакеты,сыворотка,0.001174053419430584,0.016666666666666666
179,соль,сыворотка,0.05253889051951864,0.05711550733886407
13,маска-лифтинг,обертывание-гель,0.027600849256900213,0.012070566388115135
6,мицелярная,бронзатор,0.015665796344647518,0.020202020202020204
9,бронзатор,тоник,0.006870229007633588,0.02349869451697128
8,флюид,бронзатор,0.020887728459530026,0.008869179600886918
17,соль,бронзатор,0.044386422976501305,0.005424377791959157
24,маска,бронзатор,0.06266318537859007,0.004949474118374922
12,мицелярная,флюид,0.013303769401330377,0.04040404040404041
2,мицелярная,крем-суфле,0.0011117287381878821,0.006734006734006734
29,маска,мицелярная,0.09764309764309764,0.005980614559703032
36,соль,тоник,0.02748091603053435,0.01148691767708998
12,тоник,криомасло,0.017341040462427744,0.00916030534351145
8,флюид,криомасло,0.011560693641618497,0.008869179600886918
4,пенка-баланс,криомасло,0.005780346820809248,0.006944444444444444
17,мицелярная,обертывание,0.0029442327675788015,0.05723905723905724
5,мицелярная,штаны,0.0028636884306987398,0.016835016835016835
174,лосьон,пенка,0.14043583535108958,0.05575136174303108
40,лосьон,штаны,0.022909507445589918,0.01281640499839795
14,массажер,антицеллюлитная,0.011774600504625737,0.021116138763197588
18,сыворотка,массажер,0.027149321266968326,0.005283240387437629
57,массажер,гель,0.010420475319926873,0.08597285067873303
23,пакет,массажер,0.03469079939668175,0.012561441835062807
322,сыворотка,гель,0.05886654478976234,0.09451130026416202
287,скраб,массажер,0.43288084464555054,0.015198856113964942
6,крем-масло,масло,0.0009900990099009901,0.05504587155963303
3,крем-масло,сумка-шоппер,0.0016825574873808188,0.027522935779816515
3,крем-масло,коробка,0.00048582995951417006,0.027522935779816515
36,крем-масло,скраб,0.0019064767250966477,0.3302752293577982
1,крем-масло,маска,0.00020622808826562179,0.009174311926605505
35,массажер,спрей,0.01288659793814433,0.05279034690799397
37,массажер,масло,0.006105610561056105,0.05580693815987934
20,массажер,коробка,0.0032388663967611335,0.030165912518853696
13,массажер,крем-суфле,0.007226236798221234,0.0196078431372549
25,маска,массажер,0.03770739064856712,0.005155702206640545
12,массажер,сыворотка-сияние,0.019448946515397084,0.01809954751131222
11,массажер,пенка,0.00887812752219532,0.016591251885369532
44,масло-хайлайтер,масло,0.007260726072607261,0.11764705882352941
4,массажер,масло-хайлайтер,0.0106951871657754,0.006033182503770739
10,соль,масло-хайлайтер,0.026737967914438502,0.003190810465858328
201,кондиционер,гель,0.036745886654478976,0.11935866983372921
5,пакеты,пенка-баланс,0.008680555555555556,0.020833333333333332
35,массажер,бальзам,0.008040431886055594,0.05279034690799397
13,массажер,штаны,0.0074455899198167235,0.0196078431372549
71,крем-корсет,спрей,0.02614138438880707,0.06454545454545454
43,крем-корсет,пакет,0.023484434735117424,0.03909090909090909
59,щетка,шампунь,0.021627565982404694,0.03821243523316062
14,кондиционер,сыворотка-сияние,0.022690437601296597,0.00831353919239905
31,шампунь,сыворотка-сияние,0.050243111831442464,0.011363636363636364
156,крем-корсет,масло,0.02574257425742574,0.14181818181818182
9,крем-корсет,сумка-шопер,0.23684210526315788,0.008181818181818182
129,крем-корсет,крем,0.02123456790123457,0.11727272727272728
112,крем-корсет,крем-баттер,0.018995929443690638,0.10181818181818182
35,крем-корсет,крем-суфле,0.019455252918287938,0.031818181818181815
25,маска-лифтинг,массажер,0.03770739064856712,0.02321262766945218
5,бронзатор,лосьон,0.0016020506247997437,0.013054830287206266
592,соль,лосьон,0.18968279397628965,0.18889597957881302
163,массажер,крем,0.02683127572016461,0.2458521870286576
30,крем-корсет,антицеллюлитная,0.025231286795626577,0.02727272727272727
65,крем-корсет,бальзам,0.014932230645531817,0.05909090909090909
57,соль,крем-корсет,0.05181818181818182,0.018187619655392468
13,обертывание-гель,криомасло,0.01878612716763006,0.027600849256900213
42,маска-лифтинг,крем-корсет,0.038181818181818185,0.03899721448467967
11,массажер,тоник,0.008396946564885497,0.016591251885369532
7,массажер,криомасло,0.010115606936416185,0.010558069381598794
3,пакет,мицеллярная,0.375,0.0016384489350081922
1,кондиционер,мицеллярная,0.125,0.0005938242280285036
1,мицеллярная,шампунь,0.00036656891495601173,0.125
1,мицеллярная,криомасло,0.001445086705202312,0.125
2,мицеллярная,скраб,0.00010591537361648044,0.25
10,бронзатор,антицеллюлитная,0.008410428931875526,0.02610966057441253
39,антицеллюлитная,шампунь,0.014296187683284457,0.03280067283431455
5,крем-масло,спрей,0.001840942562592047,0.045871559633027525
1,крем-масло,бронзатор,0.0026109660574412533,0.009174311926605505
5,бронзатор,массажер,0.007541478129713424,0.013054830287206266
17,кондиционер,массажер,0.02564102564102564,0.010095011876484561
22,массажер,шампунь,0.008064516129032258,0.033182503770739065
2,кондиционер,бронзатор,0.005221932114882507,0.0011876484560570072
7,бронзатор,шампунь,0.002565982404692082,0.018276762402088774
3,крем-масло,сыворотка,0.0008805400645729381,0.027522935779816515
11,крем-масло,крем,0.0018106995884773663,0.10091743119266056
3,крем-масло,крем-баттер,0.0005088195386702849,0.027522935779816515
4,крем-масло,лосьон,0.001281640499839795,0.03669724770642202
13,крем-корсет,бронзатор,0.033942558746736295,0.011818181818181818
115,крем-корсет,гель,0.02102376599634369,0.10454545454545454
3,крем-масло,маска-лифтинг,0.002785515320334262,0.027522935779816515
10,крем-масло,гель,0.0018281535648994515,0.09174311926605505
1,крем-масло,крем-корсет,0.0009090909090909091,0.009174311926605505
6,обертывание-гель,массажер,0.00904977375565611,0.012738853503184714
14,крем-корсет,массажер,0.021116138763197588,0.012727272727272728
26,крем-корсет,сыворотка-сияние,0.04213938411669368,0.023636363636363636
19,крем-корсет,обертывание-гель,0.040339702760084924,0.017272727272727273
16,масло-хайлайтер,сыворотка-сияние,0.02593192868719611,0.0427807486631016
26,мицелярная,гель,0.004753199268738574,0.08754208754208755
1,крем-масло,соль,0.0003190810465858328,0.009174311926605505
1,соль,сумка-шопер,0.02631578947368421,0.0003190810465858328
2,сумка-шопер,криомасло,0.002890173410404624,0.05263157894736842
3,крем-масло,бальзам,0.0006891798759476223,0.027522935779816515
5,кондиционер,крем-масло,0.045871559633027525,0.0029691211401425177
6,крем-масло,шампунь,0.0021994134897360706,0.05504587155963303
1,крем-масло,пенка,0.0008071025020177562,0.009174311926605505
9,соль,массажер,0.013574660633484163,0.002871729419272495
57,крем-корсет,сыворотка,0.016730261226885822,0.05181818181818182
62,крем-корсет,штаны,0.035509736540664374,0.056363636363636366
9,обертывание-гель,масло-хайлайтер,0.02406417112299465,0.01910828025477707
15,крем-корсет,масло-хайлайтер,0.040106951871657755,0.013636363636363636
19,криомасло,антицеллюлитная,0.0159798149705635,0.02745664739884393
1,альгинатная,масло,0.00016501650165016502,0.5
5,бронзатор,пенка,0.004035512510088781,0.013054830287206266
31,крем-корсет,шампунь,0.011363636363636364,0.028181818181818183
